chr	start	end	gene_name	gene_type	gene_len	gene_len_500	RS_value	RS_500_value	phast_value	phast_500_value	phylo_value	phylo_500_value	iHS_GBR_max_500	expected_iHS	iHS_snps_per_gene	pval_iHS_max	pval_iHS_max_fdr	DRC150	SDS	DRC150_signif_snp_count	oe_lof_upper	pLI	mis_z	GO_BP_Count	GO_MF_Count	interactors_bg	n_interactions	ENSG_from_GTEx	median_expr_all_tissues	max_expr_all_tissues	num_tissues_at_least_5_TPM
chr1	157090982	157108266	ETV3	protein_coding	17284	18284	0.5220924905114557	0.4478434191642966	0.1715811733395047	0.1662415773353752	0.6976473038648461	0.6497192080507548	6.161	2.241402727604947	80.0	2.8914798999579723e-08	2.32059333721002e-05		1.316948999	0	0.299	0.97596	2.2975	6.0	5.0	{'ELP3', 'INF2', 'ACTL6B', 'D2HGDH', 'DDX20', 'HHIPL1', 'MGARP', 'C12orf74', 'ZNF148', 'DPF1', 'WHSC1L1', 'NFIA', 'REXO4', 'XPO7', 'SYP', 'EWSR1', 'CLEC11A', 'DDX24', 'GPR182', 'KIAA1429', 'MAPK1', 'HMGB1', 'DDX52', 'OLFM4', 'RFC1', 'F12', 'KLHL34', 'RNF113A', 'NAAA', 'NOC3L', 'DTX2', 'HAL', 'GTF3C1', 'EEF1A2', 'CXCR4', 'TMEM106A', 'C7orf50', 'GNL2', 'SF3B3', 'ANTXR1', 'EHMT2', 'LAS1L', 'GTPBP4', 'FAM96A', 'RBM34', 'MLST8', 'DDX56', 'BSCL2', 'FSTL4', 'SOHLH1', 'PCDHB11', 'XPO1', 'NR2C1', 'TBL1Y', 'RBM28', 'GPR107', 'VPS72', 'L3MBTL2', 'SMC1A', 'METTL21B', 'TRAK2', 'AR', 'ZNF512', 'APP', 'ARID2', 'DNAI2', 'CLASRP', 'TAF4', 'TSSC1', 'NPAS1', 'SMCHD1', 'CHD7', 'SRRM2', 'ATAD5', 'MGA', 'DVL2', 'NSUN5P1', 'NFIB', 'RCN2', 'MYC', 'NR2C2', 'C3P1', 'EHMT1', 'TUBB', 'AIFM1', 'XPOT', 'DDX10', 'NFIC', 'CRYBB3', 'CSN1S1', 'HSPB8', 'COPZ2', 'MRPS23', 'B4GALT2', 'KIAA0020', 'PROZ', 'SULT1C4', 'BAZ1B', 'FGF11', 'CIB2', 'SATB1', 'C9orf163', 'GABPA', 'KRR1', 'ANGPTL7', 'ITLN1', 'NFIX', 'GLYR1', 'ZNF644', 'PWP1', 'DDX31', 'UBXN6', 'GUSBP5', 'PPARD', 'PBRM1', 'SOX2', 'BLM', 'KRI1', 'DACH1', 'GLTSCR2', 'SMC3', 'RAD21', 'NOP14', 'RCC2', 'TFPT', 'PDCD11', 'DDX27', 'MRPL11', 'THSD4'}	138.0	ENSG00000117036.11	8.647525	40.2813	37.0
chr1	176826437	177134109	ASTN1	protein_coding	307672	308672	-0.1584597092683117	-0.1582022310413643	0.0794767349645076	0.0794803351130002	0.170247598091474	0.170303247460087	5.721	3.311469293774888	2155.0	1.1410541247092176e-05	0.0017600331550019	0.00220864	3.215017236	0	0.212	0.99998	1.6513	3.0	1.0	{'LAMP1', 'KEAP1', 'DSCAM', 'HSPA9', 'TRRAP'}	7.0	ENSG00000152092.15	0.3682885	33.0962	16.0
chr1	236712304	236767804	HEATR1	protein_coding	55500	56500	-0.2558774106306306	-0.2685817405309734	0.0697498018018018	0.0689835398230088	0.2975607207207207	0.2879528672566371	2.441	2.960893022008648	652.0	0.9917072947110652	1.0	0.00438334	1.020737676	1	0.137	1.0	0.087059	7.0	3.0	{'PTPMT1', 'YAP1', 'FASN', 'PPIA', 'FANCD2', 'TANK', 'NLE1', 'MGARP', 'CDC42', 'DNTTIP2', 'FOXG1', 'SMC5', 'BMI1', 'ILVBL', 'ITGA4', 'VSTM1', 'SPN', 'FOXQ1', 'DDX58', 'ZC3H18', 'POLR1E', 'TMEM9B', 'GPR182', 'KIAA1429', 'MEN1', 'VSIG8', 'FOXB1', 'OPALIN', 'AATF', 'AAGAB', 'EED', 'IQCF1', 'GRSF1', 'RBM39', 'DNAJB6', 'HS2ST1', 'CD70', 'FOXE1', 'LGALS9', 'SNIP1', 'RPS27', 'MFSD4', 'PLEKHA4', 'CUL3', 'NET1', 'F2RL1', 'IFI16', 'HDAC11', 'STAU1', 'MTMR3', 'VSIG1', 'SNCA', 'SGCA', 'ARHGAP36', 'CCDC8', 'KIF14', 'DUSP14', 'ILK', 'HIF1A', 'RPS6', 'WDR75', 'GZMH', 'RPS24', 'TRRAP', 'TGOLN2', 'MLNR', 'MAGED1', 'RPA2', 'SKA3', 'P2RX2', 'ESR1', 'CD40', 'EXOSC10', 'FBL', 'CD274', 'GFAP', 'CIRH1A', 'P2RY2', 'BCL2L14', 'ANLN', 'FOXL1', 'BSG', 'PPARG', 'PARP1', 'TNIP1', 'RNF2', 'RNF4', 'WDR5', 'ALDH3A2', 'BIRC3', 'VSIG4', 'TRIM67', 'CLEC16A', 'SMC6', 'CLEC2D', 'LGR4', 'GRM2', 'SUZ12', 'DDRGK1', 'ARHGEF39', 'RHOBTB1', 'NPM1', 'HLA-B', 'HIF1AN', 'DOT1L', 'USP36', 'HIST1H4A', 'ATG10', 'PELO', 'RPL31', 'C16orf72', 'KIF23', 'C18orf21', 'NUP43', 'VAPB', 'CDC123', 'PSMD8', 'NPTN', 'VIPR2', 'PML', 'EEF1A1P5', 'PHLPP1', 'ACE2', 'SRSF3', 'XRN1', 'CHCHD1', 'HIST1H2BG', 'PSMB3', 'CD3EAP', 'CA14', 'MYC', 'OBSL1', 'LMBR1L', 'CDH5', 'SLC15A3', 'LPCAT2', 'DDX23', 'APEX1', 'TMEM41B', 'NUPR1', 'NR2C2', 'FOXI1', 'SLAMF1', 'NTRK1', 'TTBK1', 'DNAJC9', 'LAMP3', 'RPA1', 'VCP', 'HLA-DQB1', 'RPA3', 'HECTD1', 'TSPYL6', 'UPK2', 'PSMD3', 'NAA40', 'CCNF', 'TRIM28', 'PSMA2', 'STOM', 'STIP1', 'VPS52', 'HUWE1', 'ARAF', 'PROKR1', 'UNC93B1', 'KIF20A', 'MCM2', 'GPR17', 'HLA-C', 'PSMA5', 'DGCR2', 'PSMB8', 'FOXH1', 'KRAS', 'DIEXF', 'GPR45', 'PRAME', 'POLR1D', 'TNFSF13B', 'CUL7', 'TNFRSF9', 'SLC27A2', 'ITFG3', 'RNF10', 'BRD3', 'SNRNP40', 'SIRT7', 'NOL11', 'COMTD1', 'P2RY10', 'CD244', 'UTP15', 'EFNB1', 'TPST2', 'ZNF330', 'PRC1', 'FAM174A', 'ESR2', 'BRD4', 'VCAM1', 'EGFR', 'CIT', 'SOX2', 'SELENBP1', 'SCN2B', 'RHOA', 'IL2RA', 'RND3', 'NIFK', 'PTP4A3', 'P2RY8', 'STYK1', 'CBX3', 'ECT2', 'TMEM9', 'IFITM3', 'LRRC15', 'NOP56', 'WWTR1', 'P2RY6'}	243.0	ENSG00000119285.10	10.60335	42.8242	40.0
chr10	52750944	54058110	PRKG1	protein_coding	1307166	1308166	-0.199587458134621	-0.1991306308985251	0.0585727023193687	0.0586593077636935	0.0522503102130869	0.052908060597814	6.774	3.7588771814038	11718.0	7.339491947533362e-08	4.383554237129111e-05	0.00210849	3.904937151	0	0.235	0.99938	2.982	20.0	9.0	{'MEOX2', 'WDR77', 'KIF2A', 'CORO2B', 'BCAS2', 'POLR2H', 'ANXA7', 'RNF8', 'PPP1R12A', 'VHL', 'HDAC1', 'NPR1', 'ITPR1', 'OAS2', 'ACACB', 'TOP2A', 'PPP1R12B', 'ZNF646', 'PTK2', 'MKRN2', 'TRIM54', 'DDX31', 'GAGE1', 'TNIK', 'RGS2', 'RBAK', 'PRKG1', 'HECW2', 'HSPB1', 'MRVI1', 'H2AFY2', 'AR', 'SELL', 'PSMC5', 'ZKSCAN1', 'RAF1', 'CREB1', 'TNNT1', 'LMO2', 'FAM124A', 'ARHGEF15', 'CBX3', 'SAFB', 'TRIM39-RPP21', 'GTF2I', 'NGDN', 'STIM2'}	71.0	ENSG00000185532.15	3.094865	69.3241	22.0
chr10	78647801	78740382	RP11-443A13.5	antisense	92581	93581	0.1995994445944632	0.1874854108205725	0.0915399163975329	0.0906361547750077	0.4881398019031983	0.4811004156826706	4.767	3.00294621742505	748.0	0.0006990958644944	0.0420606230317531	0.00125075	2.840903008	0											
chr10	80828791	81076276	ZMIZ1	protein_coding	247485	248485	-0.4757260306685253	-0.4741057371672334	0.0603092268218275	0.060334495039942	0.0557200880861466	0.0590275348612592	6.04	3.298833787908892	2060.0	1.5873753353989883e-06	0.0004268793022378	0.00166438	2.59298814	0	0.252	0.99937	3.3882	17.0	5.0	{'NANOG', 'HNRNPD', 'AGRN', 'SATB1', 'NFIB', 'CTNNB1', 'TP53', 'TCF7', 'SETD4', 'HDAC1', 'NOTCH1', 'CCR7', 'TBR1', 'PTBP1', 'NFIA', 'KDM1A', 'NFIX', 'ZEB1', 'SMAD4', 'NUP35', 'MAML1', 'ETV4', 'DDX58', 'BCLAF1', 'PIAS3', 'KIAA1429', 'TLE3', 'TRIM25', 'PPP1CA', 'PHF21A', 'NFIC', 'BRCA1', 'AR', 'SMAD3', 'NFATC3', 'TRIM67', 'TRIM28', 'CNTNAP2', 'SP7', 'EYA4', 'RBPJ', 'SIRT1', 'ETS1', 'CRX', 'HNRNPL'}	58.0	ENSG00000108175.16	29.46955	88.3996	56.0
chr10	87359311	88126250	GRID1	protein_coding	766939	767939	-0.3867448411151343	-0.386367073817061	0.0599394867127633	0.0601710370224718	-0.0181255588775639	-0.0175431629335142	5.737	3.605481230163521	6419.0	3.0928914112493544e-05	0.0037782752936576	0.00178871	3.41244771	0	0.244	0.99931	1.6154	8.0	4.0	{'LILRB3', 'EGFR', 'KLRC1', 'DEF6', 'TOP3B', 'DNAJC3', 'TCTN2', 'LGALS1', 'HBB', 'MTDH', 'GRIA1', 'CLEC12B', 'HTR3A', 'SPPL3', 'PDGFRA'}	20.0	ENSG00000182771.18	1.93302	13.4449	19.0
chr10	95517565	95557916	LGI1	protein_coding	40351	41351	0.2518192456196872	0.2674021172402118	0.0956299472132041	0.0983093274648738	0.4617231295383014	0.4726048221324757	5.258	2.799695103159607	391.0	2.847036238184941e-05	0.00356498734208	0.00116456	1.76427701	0	0.191	0.99914	2.7809	6.0	2.0	{'ARSK', 'STIM1', 'ADAMTS2', 'CHTF18', 'DUSP14', 'NAGLU', 'DHFR', 'PRPF6', 'ANKLE2', 'CAMK4', 'TRIP12', 'STK39', 'ZNHIT6', 'TOR3A', 'COASY', 'HYAL2', 'SUN2', 'LRP1B', 'FUT11', 'ACTR8', 'RAD17', 'DLG4', 'UBE2H', 'DYNC2H1', 'SKP2', 'POGLUT1', 'STXBP4', 'MTR', 'TMED4', 'RGPD5', 'HSPA14', 'CLIC6', 'EOGT', 'FBXO7', 'MGEA5', 'BANP', 'EDEM3', 'OXSR1', 'IL17RA', 'PMVK', 'CHST12', 'LRFN3', 'ELF2', 'LEPREL2', 'ABCF3', 'LRP5', 'DSCC1', 'GAK', 'APAF1', 'ADAM22', 'MAPRE2'}	54.0	ENSG00000108231.12	0.1779885	20.9977	13.0
chr10	98277865	98347209	TM9SF3	protein_coding	69344	70344	0.12003193413994	0.1116374823865574	0.0869301309413936	0.086133970203571	0.3712162407706506	0.3660760263846241	5.126	2.895306999651829	528.0	7.813108107446176e-05	0.007807635891651	0.00186238	1.686973572	0	0.09	0.99999	3.5134	1.0	0.0	{'GJD3', 'POMK', 'FASN', 'EPHB2', 'S1PR1', 'RHOJ', 'NPHP1', 'ELOVL5', 'ISG15', 'C11orf52', 'GDPD5', 'CDC42', 'LPAR1', 'RHOB', 'UBE2H', 'CEBPA', 'TRIM25', 'SERBP1', 'SLC35E1', 'P2RY12', 'TACR1', 'DPP4', 'KCNE1', 'MFSD4', 'RPN1', 'PLEKHA4', 'CUL3', 'SQSTM1', 'STAU1', 'RAC2', 'ZNF675', 'ATP1B1', 'C9orf72', 'TGOLN2', 'KCNA3', 'RPA2', 'RNF128', 'ESR1', 'TMPRSS4', 'NUP35', 'LRRN4CL', 'FAF2', 'P2RY2', 'ANLN', 'B3GNT2', 'BSG', 'RNF4', 'SLC35F2', 'LAMTOR1', 'ZRANB1', 'BIRC3', 'APP', 'TCTN3', 'AKAP1', 'RAF1', 'CLEC2D', 'CRELD1', 'TRIM67', 'HNRNPH1', 'SLC25A51', 'ACAD9', 'GP5', 'RAC1', 'OPRL1', 'ARF6', 'RAB1B', 'SLC22A18', 'CACFD1', 'SBNO1', 'S1PR4', 'ANPEP', 'TYRO3', 'CDC123', 'ESYT1', 'ACE2', 'SACM1L', 'ELAVL1', 'PLD3', 'LMBR1L', 'SLC15A3', 'FOXJ1', 'TMEM41B', 'SLC2A8', 'TSPAN15', 'HSCB', 'NR2C2', 'PARK2', 'RPA1', 'COX8A', 'RPA3', 'CLPP', 'FURIN', 'UPK2', 'CCNF', 'ESYT2', 'SPPL2B', 'STOM', 'ICAM2', 'UNC93B1', 'ZFPL1', 'LRRC59', 'NRP1', 'CFTR', 'PLD4', 'EFNB2', 'DUSP7', 'TACO1', 'OTULIN', 'TP53', 'TEX2', 'ADRB2', 'NR3C1', 'ATP2A1', 'APOO', 'RBM47', 'TMPRSS11B', 'EGFR', 'SYVN1', 'EGLN3', 'CMKLR1', 'P2RY1', 'RHOF', 'CANX', 'RHOA', 'IL2RA', 'RHOH', 'HTR2C', 'AUH', 'COPE', 'IFITM3', 'LONP1', 'P2RY6'}	142.0	ENSG00000077147.14	53.0222	107.874	56.0
chr11	1244295	1283406	MUC5B	protein_coding	39111	40111	-1.1223201697732097	-1.122776851237815	0.056614123903761	0.0560798035451621	-0.6240084630922247	-0.6217538580439281	5.406	2.811826390397703	406.0	1.3082817260756665e-05	0.0019822590731017	0.00160048		0	0.249	0.99999	-2.8417			{'ECE2', 'OR13C3', 'FNDC5', 'EBF2', 'SNW1', 'NTNG1', 'USB1', 'SPNS3', 'TIMM50', 'C7orf25', 'PIK3CA', 'JAK2', 'AGR2', 'STATH', 'ARHGAP12', 'TIMM10', 'FAM122C', 'CLCN2', 'CD274', 'TWF1', 'PCK2', 'FBXO6', 'ITLN2', 'DDX31', 'KLK10', 'ESR2', 'UBC', 'HSPA8', 'STK11', 'ICE2', 'FRMD1', 'GNG8', 'CUL3', 'HBM', 'RANBP9', 'KIR2DS2', 'HTN1', 'AMY1A', 'NOX4'}	49.0	ENSG00000117983.17	0.04659095	633.721	3.0
chr11	3692312	3819022	NUP98	protein_coding	126710	127710	0.0191421645174019	0.0198029047529559	0.0770688580222555	0.0773102811056299	0.2057128719122405	0.2052368021298254	4.939	3.1110976508501125	1073.0	0.0004211937558138	0.0292749608574048	0.00192437	1.498393102	0	0.122	1.0	1.4058	11.0	9.0	{'VASN', 'PTPMT1', 'GTF2H5', 'HIST3H3', 'ANAPC10', 'UXS1', 'HULC', 'TMPO', 'CTNNB1', 'KPNA2', 'RPS6KL1', 'SEC61B', 'TBX5', 'NUP214', 'DUSP13', 'SLFN11', 'ANAPC4', 'RAPGEF3', 'PNKD', 'PIN1', 'NKX2-1', 'NUP153', 'MYO9A', 'SMC5', 'CPLX1', 'TWF1', 'FAF1', 'FOXQ1', 'METTL7A', 'CLEC11A', 'DDX58', 'XPO7', 'NUP188', 'KIAA1429', 'MEN1', 'KPNB1', 'ARHGEF19', 'TRIM25', 'HSPA1A', 'RANBP2', 'NUP88', 'EED', 'CD70', 'DPPA3', 'LIMK1', 'LGALS9', 'RNF113A', 'RAE1', 'FOXI2', 'RNF166', 'PLEKHA4', 'TACSTD2', 'IFI16', 'DTX2', 'NUP160', 'HDAC11', 'GLE1', 'HSD3B7', 'NUP155', 'NXF1', 'RUFY1', 'APC', 'C7orf50', 'DERL1', 'KIF14', 'EP300', 'MAD2L1', 'SSR1', 'NUP205', 'LMO7', 'RCHY1', 'RPA2', 'RNF43', 'PTPN1', 'CD40', 'SEC62', 'B9D2', 'RIT1', 'FBXO6', 'NUP35', 'KPNA1', 'TNRC18', 'FZR1', 'ANLN', 'CXXC1', 'FOXL1', 'XPO1', 'RBBP8', 'DISC1', 'NUP107', 'PARP11', 'WDR5', 'TOMM20', 'TTC24', 'FAM105A', 'ZRANB1', 'EZH2', 'BIRC3', 'TRIM67', 'QRICH2', 'CDC27', 'C11orf30', 'ARFGEF2', 'NUP133', 'CEBPB', 'NPM1', 'ALK', 'NEK4', 'CDK9', 'DOT1L', 'HIST1H4A', 'CLIP1', 'RRP1B', 'LMNB1', 'NUP54', 'C16orf72', 'NUP43', 'NUP37', 'EMD', 'SIRT6', 'HDAC1', 'PHLPP1', 'ACE2', 'RELA', 'DYNLT1', 'USP53', 'DYRK1A', 'OBSL1', 'SEC13', 'LMBR1L', 'NUP62', 'DCPS', 'CSNK2A1', 'MAPK8', 'NUPL1', 'MAPRE1', 'TIPARP', 'NUPR1', 'BICD2', 'NR2C2', 'NCBP2', 'PARK2', 'RPA1', 'HUWE1', 'HSD17B11', 'RPA3', 'IGF2BP3', 'XPOT', 'NUTF2', 'NAA40', 'TNPO1', 'XPO5', 'CADPS', 'G3BP1', 'CREBBP', 'NUP85', 'USP7', 'STIP1', 'LMNA', 'TGFB1', 'TNPO2', 'KIF20A', 'RANBP1', 'ARL8A', 'FBXO32', 'SRP54', 'CHMP4B', 'SEH1L', 'LRRC59', 'FAM136A', 'KRAS', 'WDR4', 'UBE2I', 'STIM1', 'UNK', 'PTTG1', 'CUL7', 'AGRN', 'TBK1', 'CKAP4', 'EIF5A', 'SPOP', 'RGPD1', 'TP53', 'SIRT7', 'NUMA1', 'COMTD1', 'NUP98', 'HDAC8', 'NUP93', 'TPR', 'CDC37', 'SYNE3', 'NUP50', 'TPST2', 'CDC73', 'PRC1', 'PAF1', 'ESR2', 'BRD4', 'REEP5', 'EGFR', 'NUDT21', 'CIT', 'RGPD2', 'MOB1A', 'SPAST', 'OCIAD1', 'CDC20', 'CYCS', 'PIM2', 'HIST1H2BH', 'HNRNPUL1', 'TTC9', 'RAN', 'ETV6', 'ECT2'}	334.0	ENSG00000110713.15	25.1302	96.5639	56.0
chr11	72065559	72074599	RP11-45F15.2	antisense	9040	10040	0.1910423202433628	0.1776565579681275	0.0997944690265486	0.0974772908366534	0.2690865044247787	0.2563415338645418	4.559	2.0853555660318293	54.0	0.000138764532214	0.0121837631327233		1.618186128	0								ENSG00000255672.1	0.0	3.62739	0.0
chr11	73111531	73309234	FAM168A	protein_coding	197703	198703	0.1783192398699058	0.1776503359788226	0.1253533987850462	0.1253519222155679	0.2530609550689671	0.2523300805725127	4.89	3.1896399601068963	1404.0	0.0007076182617801	0.0424604023341986	0.00144134	2.509133459	0	0.229	0.98674	1.6641	1.0	1.0	{'UBASH3B', 'HR', 'PRR20C', 'AMOTL1', 'SMAP2', 'OTUB2', 'PRR20D', 'CAMK2A', 'ARID1B', 'TOLLIP', 'KRTAP19-7', 'KRTAP7-1', 'KRTAP6-2', 'SMC5', 'POLR2A', 'USP6NL', 'EWSR1', 'KIAA1429', 'STRIP1', 'POLR2M', 'TRIM25', 'USP24', 'ALKBH4', 'UBA52', 'USP9X', 'BABAM1', 'TNK1', 'POLR2L', 'CCDC85C', 'FAM175B', 'HIP1', 'WWP2', 'DTX2', 'ARRDC1', 'PSORS1C1', 'HNRNPL', 'VPS37C', 'CALCOCO2', 'ATXN1L', 'ATXN1', 'WBP2', 'PEF1', 'RECQL5', 'CPSF6', 'MOV10', 'POLR2J', 'FBXO6', 'POLR2I', 'BRE', 'FBXO11', 'RBPMS2', 'BAG3', 'POLR2C', 'TNIP1', 'R3HDM2', 'TP53BP2', 'C1orf94', 'FAM168B', 'RBFOX1', 'SS18L1', 'FAM168A', 'RPAP2', 'SF1', 'RC3H1', 'HNRNPH1', 'SMARCD3', 'UBE2V1', 'DAB1', 'SECISBP2', 'YOD1', 'TIAL1', 'KRTAP3-3', 'LRP12', 'DVL2', 'OTUD7B', 'WWP1', 'GPN3', 'UBXN7', 'POLR2D', 'LASP1', 'DAZAP2', 'EPN3', 'AMOT', 'NAF1', 'MYC', 'PRR20E', 'PATZ1', 'NFYC', 'KRTAP19-5', 'POLR2B', 'POLR2G', 'UBC', 'TFG', 'UBB', 'PLSCR1', 'MYCN', 'PITX1', 'AKT1', 'SMARCD1', 'YTHDF1', 'LATS1', 'MCM2', 'GPN1', 'DGCR2', 'PRR20B', 'BTRC', 'BOLL', 'UBQLN2', 'AMOTL2', 'DCUN1D1', 'OTULIN', 'SMARCD2', 'ASB6', 'PRR20A', 'KRTAP19-1', 'MEIS2', 'C10orf55', 'UBAC1', 'URI1', 'SART3', 'TJP1', 'PROP1', 'RBPMS', 'KLHL42', 'RNF216', 'EPN2', 'NDFIP1', 'UBXN6', 'KRTAP3-1', 'ESR2', 'TAX1BP1', 'FBXW5', 'EGLN3', 'SUPT6H', 'RHOXF2', 'TFAP2D', 'NDFIP2', 'HGS', 'KRTAP8-1', 'RPS27A', 'TULP4', 'PLEKHB2', 'SNRPC'}	164.0	ENSG00000054965.10	26.35765	82.2204	56.0
chr11	82684174	82782965	RAB30	protein_coding	98791	99791	0.1802556159974086	0.179412279263661	0.1006381046856494	0.1007872954474852	0.232056573979411	0.2330156627351164	5.259	2.923050359394775	577.0	4.178572521551516e-05	0.0047801380622933		2.558270832	0	0.378	0.92132	1.938	3.0	3.0	{'CHM', 'AGTRAP', 'USP4', 'VPS13C', 'D2HGDH', 'HEXIM1', 'EIF5A2', 'CUX1', 'MEMO1', 'COG4', 'LLGL2', 'CDC73', 'DDX39A', 'UBC', 'UBB', 'PARP1', 'PHLDB3', 'DPH1', 'TRAPPC10', 'RANGRF', 'ACOX1', 'HTT', 'TRAPPC9', 'F8A1', 'VASP', 'NCOA5', 'XPNPEP1', 'CHML', 'TRAPPC4', 'RABGGTA', 'UHRF1BP1', 'COG3', 'DTNA'}	56.0	ENSG00000137502.9	4.876655	14.3456	26.0
chr11	88237743	88799113	GRM5	protein_coding	561370	562370	-0.1704686770044712	-0.169346668296673	0.0606447298573133	0.0608562885644682	0.066587322087037	0.0672531305012714	4.612	3.5502185461743365	5196.0	0.0103076799019729	0.317092713352585	0.00664632	2.104212401	5	0.254	0.99872	3.2078	20.0	10.0	{'PRKCD', 'EVC2', 'CDK5', 'GRIN1', 'HOMER1', 'CAMK2A', 'PRKCZ', 'FRMPD4', 'GRIN2A', 'CEP104', 'SIAH1', 'NCDN', 'RGS4', 'APP', 'ADORA2A', 'GRASP', 'CALM1', 'ACTN1', 'GOPC', 'PRKCA', 'PRNP'}	27.0	ENSG00000168959.14	0.0	2.69631	0.0
chr11	92085261	92629618	FAT3	protein_coding	544357	545357	-0.0498820238556682	-0.0505496136659105	0.0852635549832187	0.085202278507473	0.2050359763904937	0.2048240528681212	7.079	3.492784850609819	4184.0	3.037478712997199e-09	5.572037736228147e-06	0.00194566	2.452947927	0	0.253	0.99995	1.26	7.0	1.0	{'C2orf48', 'HIST2H3A', 'B4GALT2', 'PDGFB', 'CARD16', 'COMMD2', 'NUP210P1', 'LGALS1', 'LINC01588', 'XAGE1B', 'C16orf46', 'AKT2', 'CDC123', 'PSG1', 'SPATA4', 'SIRT6', 'FAM218A', 'C2CD4A', 'RBPJL', 'SSX6', 'ADAMTS13', 'TRMU', 'SOCS7', 'RPL23', 'GAPDH', 'DCDC1', 'TRIM66', 'TCF15', 'CC2D1B', 'SPSB4', 'CD160', 'DUXAP10', 'DCDC2B', 'RPS14P3', 'SOCS1', 'C4orf26', 'C15orf53', 'HPRT1', 'CX3CL1', 'DDX39A', 'IL17RE', 'COL20A1', 'DKKL1', 'PPIAL4G', 'DTX4', 'XCL1', 'CBX6', 'C1orf115', 'LOC254896', 'DTWD2', 'NEDD4', 'C14orf79', 'RYK', 'NAT8L', 'DCANP1', 'RPL28', 'PER3', 'C2CD4B', 'PTP4A3', 'USP7', 'FBXO10', 'C17orf102', 'YOD1', 'UCN3', 'ZBBX', 'DUX3'}	78.0	ENSG00000165323.15	0.462526	7.85358	4.0
chr12	2079951	2802108	CACNA1C	protein_coding	722157	723157	-0.4195256726722859	-0.4188121457719416	0.0535623403221183	0.0537263761534493	0.0334808040356875	0.034458767598184	6.107	3.5884790833890627	6013.0	3.052231298927844e-06	0.0006845158966285	0.00196269	2.812280014	0	0.102	1.0	6.4654	20.0	8.0	{'DERL1', 'CACNB3', 'FBXO22', 'CUL1', 'FHL2', 'IKZF3', 'CAND1', 'ACE2', 'RIC3', 'ACTN2', 'PTK7', 'IFT88', 'SRRT', 'DNAJA3', 'RYR2', 'SRI', 'MDM2', 'C18orf32', 'KCNB2', 'TRIM13', 'PCBD1', 'ESR2', 'BSG', 'CRBN', 'ANKRD35', 'VCP', 'COPS5', 'PICK1', 'KCNE2', 'KCNB1', 'TNIP2', 'SFPQ', 'IKZF1', 'HDAC4', 'NUP133', 'CABP1', 'LITAF', 'EFEMP1', 'CALM1', 'ACTN1', 'SIRT1', 'HNRNPL'}	51.0	ENSG00000151067.21	3.41381	44.4513	23.0
chr12	54356091	54368740	HOTAIR	antisense	12649	13649	0.5782609573879358	0.5769505861235256	0.1589912246027353	0.1562935013554106	0.8484748201438849	0.8785802622902776	2.358	2.236539457140851	79.0	0.5176644079039684	1.0	0.00384002	1.343725814	1						{'ELAVL1', 'DZIP3', 'SNUPN', 'RUNX3', 'MEX3B', 'AGO2', 'ATXN1', 'AR', 'EZH2', 'DDX5'}	16.0	ENSG00000228630.5	0.0	27.0512	6.0
chr12	54375292	54379303	HOXC-AS3	antisense	4011	5011	0.8309175442533034	0.888478339054081	0.1453921715282971	0.1760145679505088	1.0650194465220642	1.1112089403312713	1.277	1.926403152963983	37.0	0.980381628474176	1.0	0.00386735	1.216668146	2						{'YBX1'}	2.0	ENSG00000251151.2	0.0	9.45723	2.0
chr12	54378848	54384063	HOXC10	protein_coding	5215	6215	1.0509122536912752	1.039595810619469	0.2431459252157239	0.2333956556717618	1.3838253116011503	1.561524698310539	1.241	1.959963984540054	40.0	0.9893299745617224	1.0	0.00383755	1.90476973	1	0.728	0.17368	0.21635	10.0	6.0	{'HIST1H4A', 'USP21', 'EGFR', 'ESR1', 'YWHAG', 'TRIM25', 'TRMU', 'S100P', 'NUP205', 'S100A2', 'CWC27', 'SNX15', 'MAPK9', 'MAPK14', 'NXF1', 'MB21D1', 'CDC27'}	21.0	ENSG00000180818.4	0.0716903	91.1313	11.0
chr12	54379628	54428672	RP11-834C11.12	protein_coding	49044	50044	1.0359247414566513	1.045989639717049	0.2302069366283337	0.2323296898729118	1.2119745942419051	1.2231277076172968	1.591	2.7119452890423124	299.0	0.9999999650476517	1.0	0.00383755	1.90476973	2	1.855	0.00028771	-0.42091								
chr12	54384407	54424607	HOXC6	protein_coding	40200	41200	1.07439011119403	1.0662903725728157	0.2339835572139303	0.233115995145631	1.163030248756219	1.1854141747572815	1.591	2.6466193392086423	246.0	0.9999992668357368	1.0	0.00379091	1.90476973	1	0.599	0.51165	0.97287	3.0	2.0	{'BCAR3', 'PTPRJ', 'FGFR2', 'HMGB1', 'S100P', 'HNRNPH1', 'TGFB1', 'RNH1', 'MYCN', 'TNIP2', 'IGF1R', 'CHEK2', 'APP', 'APC'}	14.0	ENSG00000197757.7	0.6574979999999999	47.8938	16.0
